Data_Type,rt,response,subj_idx,condition,correct,stimulus
Synth,0.366347001,1,P001,0-back,1,1
Synth,0.379176669,1,P001,0-back,1,1
Synth,0.438085006,1,P001,0-back,1,1
Synth,0.353190992,1,P001,0-back,1,1
Synth,0.318121156,0,P001,0-back,0,1
Synth,0.356829234,1,P001,0-back,1,1
Synth,0.668271113,1,P001,0-back,1,1
Synth,0.519927705,1,P001,0-back,1,1
Synth,0.31555751,1,P001,0-back,1,1
Synth,0.342093374,1,P001,0-back,1,1
Synth,0.353857268,1,P001,0-back,1,1
Synth,0.369941396,1,P001,0-back,1,1
Synth,0.48194185,1,P001,0-back,1,1
Synth,0.431132956,1,P001,0-back,1,1
Synth,0.3844204,1,P001,0-back,1,1
Synth,0.436401128,1,P001,0-back,1,1
Synth,0.381348579,1,P001,0-back,1,1
Synth,0.455731796,1,P001,0-back,1,1
Synth,0.545603631,1,P001,0-back,1,1
Synth,0.490861567,1,P001,0-back,1,1
Synth,0.366451256,1,P001,0-back,1,1
Synth,0.515696147,0,P001,0-back,0,1
Synth,0.3712703,1,P001,0-back,1,1
Synth,0.335768093,1,P001,0-back,1,1
Synth,0.453177523,0,P001,0-back,0,1
Synth,0.361418814,1,P001,0-back,1,1
Synth,0.369493156,1,P001,0-back,1,1
Synth,0.358405211,1,P001,0-back,1,1
Synth,0.371851892,1,P001,0-back,1,1
Synth,0.421136448,1,P001,0-back,1,1
Synth,0.400953833,0,P001,0-back,0,1
Synth,0.512655567,1,P001,0-back,1,1
Synth,0.629877128,1,P001,0-back,1,1
Synth,0.426387485,1,P001,0-back,1,1
Synth,0.379659554,1,P001,0-back,1,1
Synth,0.479928031,1,P001,0-back,1,1
Synth,0.319330017,1,P001,0-back,1,1
Synth,0.358170507,1,P001,0-back,1,1
Synth,0.483363626,1,P001,0-back,1,1
Synth,0.405796961,1,P001,0-back,1,1
Synth,0.351764173,1,P001,0-back,1,1
Synth,0.348116355,0,P001,0-back,0,1
Synth,0.341369177,1,P001,0-back,1,1
Synth,0.373412099,1,P001,0-back,1,1
Synth,0.461156837,1,P001,0-back,1,1
Synth,0.325621866,1,P001,0-back,1,1
Synth,0.377439492,1,P001,0-back,1,1
Synth,0.358978978,1,P001,0-back,1,1
Synth,0.351178614,1,P001,0-back,1,1
Synth,0.368687103,1,P001,0-back,1,1
Synth,0.496432937,1,P001,0-back,1,1
Synth,0.422545941,1,P001,0-back,1,1
Synth,0.36980532,1,P001,0-back,1,1
Synth,0.557895468,0,P001,0-back,0,1
Synth,0.381366301,1,P001,0-back,1,1
Synth,0.381825158,1,P001,0-back,1,1
Synth,0.378464372,1,P001,0-back,1,1
Synth,0.364730365,1,P001,0-back,1,1
Synth,0.325715348,1,P001,0-back,1,1
Synth,0.377838202,1,P001,0-back,1,1
Synth,0.404739871,1,P001,0-back,1,1
Synth,0.383183908,1,P001,0-back,1,1
Synth,0.384658661,1,P001,0-back,1,1
Synth,0.516420528,1,P001,0-back,1,1
Synth,0.423788986,0,P001,0-back,0,1
Synth,0.446129922,1,P001,0-back,1,1
Synth,0.461953726,1,P001,0-back,1,1
Synth,0.35251796,1,P001,0-back,1,1
Synth,0.320697225,1,P001,0-back,1,1
Synth,0.411385383,1,P001,0-back,1,1
Synth,0.429972796,1,P001,0-back,1,1
Synth,0.354488044,1,P001,0-back,1,1
Synth,0.481637616,1,P001,0-back,1,1
Synth,0.472622265,1,P001,0-back,1,1
Synth,0.591419743,1,P001,0-back,1,1
Synth,0.402623046,1,P001,0-back,1,1
Synth,0.360728696,1,P001,0-back,1,1
Synth,0.385072059,1,P001,0-back,1,1
Synth,0.53622821,1,P001,0-back,1,1
Synth,0.374518546,1,P001,0-back,1,1
Synth,0.442092125,0,P001,0-back,0,1
Synth,0.372501988,1,P001,0-back,1,1
Synth,0.366691724,1,P001,0-back,1,1
Synth,0.32677542,1,P001,0-back,1,1
Synth,0.377484031,1,P001,0-back,1,1
Synth,0.383072554,1,P001,0-back,1,1
Synth,0.351233142,1,P001,0-back,1,1
Synth,0.375214855,1,P001,0-back,1,1
Synth,0.390919508,1,P001,0-back,1,1
Synth,0.343006887,1,P001,0-back,1,1
Synth,0.403607097,1,P001,0-back,1,1
Synth,0.384752357,1,P001,0-back,1,1
Synth,0.417654001,1,P001,0-back,1,1
Synth,0.529820353,1,P001,0-back,1,1
Synth,0.361263119,1,P001,0-back,1,1
Synth,0.376643652,1,P001,0-back,1,1
Synth,0.426562262,1,P001,0-back,1,1
Synth,0.34616414,1,P001,0-back,1,1
Synth,0.371965283,1,P001,0-back,1,1
Synth,0.326954121,0,P001,0-back,0,1
Synth,0.363888414,1,P001,0-back,1,1
Synth,0.377328532,1,P001,0-back,1,1
Synth,0.401383263,1,P001,0-back,1,1
Synth,0.434502749,1,P001,0-back,1,1
Synth,0.334555326,1,P001,0-back,1,1
Synth,0.378707314,1,P001,0-back,1,1
Synth,0.387559347,0,P001,0-back,0,1
Synth,0.401663988,1,P001,0-back,1,1
Synth,0.445662655,1,P001,0-back,1,1
Synth,0.422844837,1,P001,0-back,1,1
Synth,0.352974543,1,P001,0-back,1,1
Synth,0.365182964,1,P001,0-back,1,1
Synth,0.420190308,1,P001,0-back,1,1
Synth,0.338975218,1,P001,0-back,1,1
Synth,0.425732608,1,P001,0-back,1,1
Synth,0.41277105,1,P001,0-back,1,1
Synth,0.36179224,1,P001,0-back,1,1
Synth,0.337246015,1,P001,0-back,1,1
Synth,0.402485687,1,P001,0-back,1,1
Synth,0.346550705,1,P001,0-back,1,1
Synth,0.325100788,1,P001,0-back,1,1
Synth,0.332758979,1,P001,0-back,1,1
Synth,0.408239014,0,P001,0-back,0,1
Synth,0.423372205,1,P001,0-back,1,1
Synth,0.345120969,1,P001,0-back,1,1
Synth,0.333103459,1,P001,0-back,1,1
Synth,0.410540611,1,P001,0-back,1,1
Synth,0.341759268,1,P001,0-back,1,1
Synth,0.405225582,1,P001,0-back,1,1
Synth,0.351083259,1,P001,0-back,1,1
Synth,0.347159642,1,P001,0-back,1,1
Synth,0.385928659,1,P001,0-back,1,1
Synth,0.340911609,1,P001,0-back,1,1
Synth,0.433678774,1,P001,0-back,1,1
Synth,0.33883827,1,P001,0-back,1,1
Synth,0.880112885,0,P001,0-back,0,1
Synth,0.327969569,1,P001,0-back,1,1
Synth,0.387409228,1,P001,0-back,1,1
Synth,0.318011747,1,P001,0-back,1,1
Synth,0.388228221,1,P001,0-back,1,1
Synth,0.743065454,1,P001,0-back,1,1
Synth,0.334684173,1,P001,0-back,1,1
Synth,0.419243436,1,P001,0-back,1,1
Synth,0.410241644,1,P001,0-back,1,1
Synth,0.339124488,1,P001,0-back,1,1
Synth,0.476498033,1,P001,0-back,1,1
Synth,0.288641251,1,P001,0-back,1,1
Synth,0.460875404,1,P001,0-back,1,1
Synth,0.34913434,1,P001,0-back,1,1
Synth,0.329899821,1,P001,0-back,1,1
Synth,0.375803333,1,P001,0-back,1,1
Synth,0.37960807,1,P001,0-back,1,1
Synth,0.428195468,1,P001,0-back,1,1
Synth,0.40801256,1,P001,0-back,1,1
Synth,0.361791575,1,P001,0-back,1,1
Synth,0.484237126,1,P001,0-back,1,1
Synth,0.36957529,1,P001,0-back,1,1
Synth,0.359618274,1,P001,0-back,1,1
Synth,0.382866796,1,P001,0-back,1,1
Synth,0.348938558,1,P001,0-back,1,1
Synth,0.345189166,1,P001,0-back,1,1
Synth,0.317188243,1,P001,0-back,1,1
Synth,0.334827546,1,P001,0-back,1,1
Synth,0.388472358,1,P001,0-back,1,1
Synth,0.310368409,1,P001,0-back,1,1
Synth,0.463356991,1,P001,0-back,1,1
Synth,0.353183902,1,P001,0-back,1,1
Synth,0.320336391,1,P001,0-back,1,1
Synth,0.335837422,1,P001,0-back,1,1
Synth,0.362474703,1,P001,0-back,1,1
Synth,0.437197106,1,P001,0-back,1,1
Synth,0.413099777,0,P001,0-back,0,1
Synth,0.50694335,1,P001,0-back,1,1
Synth,0.502513818,1,P001,0-back,1,1
Synth,0.499026274,1,P001,0-back,1,1
Synth,0.424948263,1,P001,0-back,1,1
Synth,0.322885983,1,P001,0-back,1,1
Synth,0.52445883,1,P001,0-back,1,1
Synth,0.436749551,0,P001,0-back,0,1
Synth,0.347583396,1,P001,0-back,1,1
Synth,0.459485369,1,P001,0-back,1,1
Synth,0.387314357,1,P001,0-back,1,1
Synth,0.37625942,1,P001,0-back,1,1
Synth,0.460591498,1,P001,0-back,1,1
Synth,0.352095558,1,P001,0-back,1,1
Synth,0.428251221,1,P001,0-back,1,1
Synth,0.401362531,1,P001,0-back,1,1
Synth,0.458792553,1,P001,0-back,1,1
Synth,0.434623149,1,P001,0-back,1,1
Synth,0.36433601,1,P001,0-back,1,1
Synth,0.382522231,1,P001,0-back,1,1
Synth,0.37450788,1,P001,0-back,1,1
Synth,0.314711306,1,P001,0-back,1,1
Synth,0.359219306,1,P001,0-back,1,1
Synth,0.362405717,1,P001,0-back,1,1
Synth,0.564704926,1,P001,0-back,1,1
Synth,0.511835441,1,P001,0-back,1,1
Synth,0.452597457,1,P001,0-back,1,1
Synth,0.514780507,1,P001,0-back,1,1
Synth,0.603061966,0,P001,0-back,0,1
Synth,0.392107065,1,P001,0-back,1,1
Synth,0.3827442,1,P001,0-back,1,1
Synth,0.350006984,1,P001,0-back,1,1
Synth,0.399168875,1,P001,0-back,1,1
Synth,0.397088802,1,P001,0-back,1,1
Synth,0.412177768,0,P001,0-back,0,1
Synth,0.381348733,1,P001,0-back,1,1
Synth,0.439621352,1,P001,0-back,1,1
Synth,0.359865123,1,P001,0-back,1,1
Synth,0.332153926,1,P001,0-back,1,1
Synth,0.321951032,1,P001,0-back,1,1
Synth,0.355339639,0,P001,0-back,0,1
Synth,0.460609851,1,P001,0-back,1,1
Synth,0.550167786,1,P001,0-back,1,1
Synth,0.334130872,1,P001,0-back,1,1
Synth,0.386697051,1,P001,0-back,1,1
Synth,0.372896384,1,P001,0-back,1,1
Synth,0.389388282,1,P001,0-back,1,1
Synth,0.52464886,1,P001,0-back,1,1
Synth,0.398310455,1,P001,0-back,1,1
Synth,0.441574486,1,P001,0-back,1,1
Synth,0.393167304,1,P001,0-back,1,1
Synth,0.450903652,0,P001,0-back,0,1
Synth,0.491487354,1,P001,0-back,1,1
Synth,0.428759981,1,P001,0-back,1,1
Synth,0.440504881,1,P001,0-back,1,1
Synth,0.396909614,1,P001,0-back,1,1
Synth,0.363704655,1,P001,0-back,1,1
Synth,0.36954578,1,P001,0-back,1,1
Synth,0.350658654,1,P001,0-back,1,1
Synth,0.402636725,1,P001,0-back,1,1
Synth,0.53869035,1,P001,0-back,1,1
Synth,0.330126256,1,P001,0-back,1,1
Synth,0.361614702,1,P001,0-back,1,1
Synth,0.329124021,1,P001,0-back,1,1
Synth,0.456709931,0,P001,0-back,0,1
Synth,0.551028209,0,P001,0-back,0,1
Synth,0.362343084,1,P001,0-back,1,1
Synth,0.350928936,1,P001,0-back,1,1
Synth,0.567401541,1,P001,0-back,1,1
Synth,0.32221676,1,P001,0-back,1,1
Synth,0.461542356,1,P001,0-back,1,1
Synth,0.343606196,1,P001,0-back,1,1
Synth,0.482751175,1,P001,0-back,1,1
Synth,0.401678848,1,P001,0-back,1,1
Synth,0.665781241,1,P001,0-back,1,1
Synth,0.318253652,1,P001,0-back,1,1
Synth,0.356431457,1,P001,0-back,1,1
Synth,0.375905464,1,P001,0-back,1,1
Synth,0.336557598,1,P001,0-back,1,1
Synth,0.344642534,1,P001,0-back,1,1
Synth,0.498332023,1,P001,0-back,1,1
Synth,0.371343534,1,P001,0-back,1,1
Synth,0.326025233,1,P001,0-back,1,1
Synth,0.344474272,1,P001,0-back,1,1
Synth,0.36169526,1,P001,0-back,1,1
Synth,0.427803514,1,P001,0-back,1,1
Synth,0.448709523,1,P001,0-back,1,1
Synth,0.389053868,1,P001,0-back,1,1
Synth,0.337208881,1,P001,0-back,1,1
Synth,0.366913314,1,P001,0-back,1,1
Synth,0.360588292,1,P001,0-back,1,1
Synth,0.425896115,1,P001,0-back,1,1
Synth,0.475580899,1,P001,0-back,1,1
Synth,0.395365909,0,P001,0-back,0,1
Synth,0.382899893,1,P001,0-back,1,1
Synth,0.458558062,0,P001,0-back,0,1
Synth,0.368698651,1,P001,0-back,1,1
Synth,0.332363517,1,P001,0-back,1,1
Synth,0.364566422,1,P001,0-back,1,1
Synth,0.353572055,1,P001,0-back,1,1
Synth,0.315935266,1,P001,0-back,1,1
Synth,0.417787787,1,P001,0-back,1,1
Synth,0.49815869,1,P001,0-back,1,1
Synth,0.428602257,1,P001,0-back,1,1
Synth,0.384885455,1,P001,0-back,1,1
Synth,0.367966779,1,P001,0-back,1,1
Synth,0.401445349,1,P001,0-back,1,1
Synth,0.443208399,1,P001,0-back,1,1
Synth,0.641643204,1,P001,0-back,1,1
Synth,0.460730273,1,P001,0-back,1,1
Synth,0.432877651,1,P001,0-back,1,1
Synth,0.421672055,1,P001,0-back,1,1
Synth,0.486030957,1,P001,0-back,1,1
Synth,0.337381747,1,P001,0-back,1,1
Synth,0.561118033,1,P001,0-back,1,1
Synth,0.346812172,1,P001,0-back,1,1
Synth,0.377287432,1,P001,0-back,1,1
Synth,0.385572149,1,P001,0-back,1,1
Synth,0.37080573,1,P001,0-back,1,1
Synth,0.460291685,1,P001,0-back,1,1
Synth,0.451693134,1,P001,0-back,1,1
Synth,0.554529367,1,P001,0-back,1,1
Synth,0.354113039,1,P001,0-back,1,1
Synth,0.357843504,1,P001,0-back,1,1
Synth,0.556223372,1,P001,0-back,1,1
Synth,0.511643707,1,P001,0-back,1,1
Synth,0.348797011,1,P001,0-back,1,1
Synth,0.361374577,1,P001,0-back,1,1
Synth,0.340793681,1,P001,0-back,1,1
Synth,0.47039405,1,P001,0-back,1,1
Synth,0.336260976,1,P001,0-back,1,1
Synth,0.431588882,1,P001,0-back,1,1
Synth,0.357003785,1,P001,0-back,1,1
Synth,0.331058643,1,P001,0-back,1,1
Synth,0.483387677,0,P001,0-back,0,1
Synth,0.335195177,1,P001,0-back,1,1
Synth,0.353324901,1,P001,0-back,1,1
Synth,0.342765797,1,P001,0-back,1,1
Synth,0.527975722,0,P001,0-back,0,1
Synth,0.331683016,0,P001,0-back,0,1
Synth,0.481143254,1,P001,0-back,1,1
Synth,0.377154129,1,P001,0-back,1,1
Synth,0.454559185,1,P001,0-back,1,1
Synth,0.414632766,1,P001,0-back,1,1
Synth,0.50252791,0,P001,0-back,0,1
Synth,0.3374501,1,P001,0-back,1,1
Synth,0.347087266,1,P001,0-back,1,1
Synth,0.46090615,1,P001,0-back,1,1
Synth,0.381264185,1,P001,0-back,1,1
Synth,0.378595159,1,P001,0-back,1,1
Synth,0.325817191,1,P001,0-back,1,1
Synth,0.348888828,1,P001,0-back,1,1
Synth,0.418312294,1,P001,0-back,1,1
Synth,0.447127493,1,P001,0-back,1,1
Synth,0.421727808,1,P001,0-back,1,1
Synth,0.339695938,1,P001,0-back,1,1
Synth,0.34889389,1,P001,0-back,1,1
Synth,0.481187778,1,P001,0-back,1,1
Synth,0.430557359,0,P001,0-back,0,1
Synth,0.406089927,1,P001,0-back,1,1
Synth,0.424876215,1,P001,0-back,1,1
Synth,0.372550694,1,P001,0-back,1,1
Synth,0.390614584,1,P001,0-back,1,1
Synth,0.344510873,0,P001,0-back,0,1
Synth,0.358676028,1,P001,0-back,1,1
Synth,0.345860481,1,P001,0-back,1,1
Synth,0.355995936,1,P001,0-back,1,1
Synth,0.498672445,1,P001,0-back,1,1
Synth,0.371162846,0,P001,0-back,0,1
Synth,0.673014889,1,P001,0-back,1,1
Synth,0.728679869,1,P001,0-back,1,1
Synth,0.371030251,1,P001,0-back,1,1
Synth,0.366973281,0,P001,0-back,0,1
Synth,0.342294357,1,P001,0-back,1,1
Synth,0.344007235,1,P001,0-back,1,1
Synth,0.443131487,1,P001,0-back,1,1
Synth,0.579063418,1,P001,0-back,1,1
Synth,0.465130902,1,P001,0-back,1,1
Synth,0.401482845,1,P001,0-back,1,1
Synth,0.340222253,1,P001,0-back,1,1
Synth,0.350869256,1,P001,0-back,1,1
Synth,0.407441765,0,P001,0-back,0,1
Synth,0.364996855,1,P001,0-back,1,1
Synth,0.327073954,1,P001,0-back,1,1
Synth,0.495172341,1,P001,0-back,1,1
Synth,0.378650495,1,P001,0-back,1,1
Synth,0.348227556,1,P001,0-back,1,1
Synth,0.511054872,1,P001,0-back,1,1
Synth,0.356401781,1,P001,0-back,1,1
Synth,0.463740668,1,P001,0-back,1,1
Synth,0.446957245,1,P001,0-back,1,1
Synth,0.363887576,1,P001,0-back,1,1
Synth,0.426380825,1,P001,0-back,1,1
Synth,0.388319329,1,P001,0-back,1,1
Synth,0.4336908,0,P001,0-back,0,1
Synth,0.29468405,1,P001,0-back,1,1
Synth,0.477386743,1,P001,0-back,1,1
Synth,0.408060149,1,P001,0-back,1,1
Synth,0.319070068,1,P001,0-back,1,1
Synth,0.355890953,1,P001,0-back,1,1
Synth,0.397734905,1,P001,0-back,1,1
Synth,0.389775974,1,P001,0-back,1,1
Synth,0.34206387,1,P001,0-back,1,1
Synth,0.410826061,1,P001,0-back,1,1
Synth,0.394488421,1,P001,0-back,1,1
Synth,0.415848062,0,P001,0-back,0,1
Synth,0.416584696,1,P001,0-back,1,1
Synth,0.64228619,1,P001,0-back,1,1
Synth,0.395186217,1,P001,0-back,1,1
Synth,0.355121833,1,P001,0-back,1,1
Synth,0.437371238,1,P001,0-back,1,1
Synth,0.568436489,0,P001,0-back,0,1
Synth,0.347980412,1,P001,0-back,1,1
Synth,0.416957525,1,P001,0-back,1,1
Synth,0.387478736,1,P001,0-back,1,1
Synth,0.343731995,0,P001,0-back,0,1
Synth,0.327620742,1,P001,0-back,1,1
Synth,0.339951926,1,P001,0-back,1,1
Synth,0.389071123,1,P001,0-back,1,1
Synth,0.33511986,1,P001,0-back,1,1
Synth,0.401672915,1,P001,0-back,1,1
Synth,0.463390821,1,P001,0-back,1,1
Synth,0.371785509,1,P001,0-back,1,1
Synth,0.422441589,1,P001,0-back,1,1
Synth,0.462330692,1,P001,0-back,1,1
Synth,0.364124831,1,P001,0-back,1,1
Synth,0.395723102,1,P001,0-back,1,1
Synth,0.383887625,0,P001,0-back,0,1
Synth,0.338852472,0,P001,0-back,0,1
Synth,0.427308262,1,P001,0-back,1,1
Synth,0.373649317,1,P001,0-back,1,1
Synth,0.441776171,1,P001,0-back,1,1
Synth,0.359539161,1,P001,0-back,1,1
Synth,0.517168477,1,P001,0-back,1,1
Synth,0.369851673,1,P001,0-back,1,1
Synth,0.465627204,1,P001,0-back,1,1
Synth,0.578244365,1,P001,0-back,1,1
Synth,0.349114852,1,P001,0-back,1,1
Synth,0.414536695,1,P001,0-back,1,1
Synth,0.334557761,1,P001,0-back,1,1
Synth,0.476625334,1,P001,0-back,1,1
Synth,0.454731082,1,P001,0-back,1,1
Synth,0.497011722,1,P001,0-back,1,1
Synth,0.400150316,1,P001,0-back,1,1
Synth,0.356926892,1,P001,0-back,1,1
Synth,0.620608107,1,P001,0-back,1,1
Synth,0.437038641,1,P001,0-back,1,1
Synth,0.384165875,1,P001,0-back,1,1
Synth,0.388053462,1,P001,0-back,1,1
Synth,0.31193247,1,P001,0-back,1,1
Synth,0.418708849,1,P001,0-back,1,1
Synth,0.336508129,1,P001,0-back,1,1
Synth,0.370166865,1,P001,0-back,1,1
Synth,0.360504498,1,P001,0-back,1,1
Synth,0.358673624,1,P001,0-back,1,1
Synth,0.457915464,1,P001,0-back,1,1
Synth,0.375782764,1,P001,0-back,1,1
Synth,0.39739087,1,P001,0-back,1,1
Synth,0.53834041,1,P001,0-back,1,1
Synth,0.366602967,1,P001,0-back,1,1
Synth,0.512136694,1,P001,0-back,1,1
Synth,0.328614554,0,P001,0-back,0,1
Synth,0.714364658,1,P001,0-back,1,1
Synth,0.421266763,1,P001,0-back,1,1
Synth,0.409176953,1,P001,0-back,1,1
Synth,0.411102814,1,P001,0-back,1,1
Synth,0.438129007,1,P001,0-back,1,1
Synth,0.364731047,1,P001,0-back,1,1
Synth,0.349628956,1,P001,0-back,1,1
Synth,0.501846897,1,P001,0-back,1,1
Synth,0.4498335,1,P001,0-back,1,1
Synth,0.461682551,1,P001,0-back,1,1
Synth,0.403849456,1,P001,0-back,1,1
Synth,0.423053495,1,P001,0-back,1,1
Synth,0.328768897,1,P001,0-back,1,1
Synth,0.349300869,1,P001,0-back,1,1
Synth,0.330080029,1,P001,0-back,1,1
Synth,0.390656174,1,P001,0-back,1,1
Synth,0.344156899,1,P001,0-back,1,1
Synth,0.471777956,1,P001,0-back,1,1
Synth,0.532094015,1,P001,0-back,1,1
Synth,0.438552232,1,P001,0-back,1,1
Synth,0.724905104,1,P001,0-back,1,1
Synth,0.409046857,0,P001,0-back,0,1
Synth,0.352609065,1,P001,0-back,1,1
Synth,0.544766397,1,P001,0-back,1,1
Synth,0.36322255,1,P001,0-back,1,1
Synth,0.353148273,1,P001,0-back,1,1
Synth,0.37633402,1,P001,0-back,1,1
Synth,0.384893135,0,P001,0-back,0,1
Synth,0.354945874,1,P001,0-back,1,1
Synth,0.358134417,1,P001,0-back,1,1
Synth,0.466398087,1,P001,0-back,1,1
Synth,0.369047375,1,P001,0-back,1,1
Synth,0.519486886,1,P001,0-back,1,1
Synth,0.317642317,1,P001,0-back,1,1
Synth,0.353528515,1,P001,0-back,1,1
Synth,0.376435618,1,P001,0-back,1,1
Synth,0.401916039,1,P001,0-back,1,1
Synth,0.552626846,1,P001,0-back,1,1
Synth,0.371926081,1,P001,0-back,1,1
Synth,0.591831015,1,P001,0-back,1,1
Synth,0.357440341,1,P001,0-back,1,1
Synth,0.360343393,1,P001,0-back,1,1
Synth,0.410655428,1,P001,0-back,1,1
Synth,0.432975946,1,P001,0-back,1,1
Synth,0.408081192,1,P001,0-back,1,1
Synth,0.346801134,1,P001,0-back,1,1
Synth,0.387524293,1,P001,0-back,1,1
Synth,0.394607609,1,P001,0-back,1,1
Synth,0.384937112,1,P001,0-back,1,1
Synth,0.391537178,1,P001,0-back,1,1
Synth,0.373945072,1,P001,0-back,1,1
Synth,0.337195221,1,P001,0-back,1,1
Synth,0.595998044,1,P001,0-back,1,1
Synth,0.353475753,1,P001,0-back,1,1
Synth,0.46413565,1,P001,0-back,1,1
Synth,0.322671705,0,P001,0-back,0,1
Synth,0.404173269,1,P001,0-back,1,1
Synth,0.351492263,1,P001,0-back,1,1
Synth,0.396457921,1,P001,0-back,1,1
Synth,0.417779814,1,P001,0-back,1,1
Synth,0.397256645,1,P001,0-back,1,1
Synth,0.369943877,1,P001,0-back,1,1
Synth,0.342225535,1,P001,0-back,1,1
Synth,0.357788986,1,P001,0-back,1,1
Synth,0.386370695,1,P001,0-back,1,1
Synth,0.550876425,1,P001,0-back,1,1
Synth,0.382654201,1,P001,0-back,1,1
Synth,0.366501275,1,P001,0-back,1,1
Synth,0.355744993,1,P001,0-back,1,1
Synth,0.404664227,1,P001,0-back,1,1
Synth,0.368893373,1,P001,0-back,1,1
Synth,0.591542275,0,P001,0-back,0,1
Synth,0.47964309,1,P001,0-back,1,1
Synth,0.384531901,1,P001,0-back,1,1
Synth,0.318964732,1,P001,0-back,1,1
Synth,0.424655417,1,P001,0-back,1,1
Synth,0.35780422,1,P001,0-back,1,1
Synth,0.383796577,1,P001,0-back,1,1
Synth,0.304779939,1,P001,0-back,1,1
Synth,0.364182093,1,P001,0-back,1,1
Synth,0.492052517,1,P001,0-back,1,1
Synth,0.402863485,1,P001,0-back,1,1
Synth,0.462550725,1,P001,0-back,1,1
Synth,0.402966566,1,P001,0-back,1,1
Synth,0.399083497,0,P001,0-back,0,1
Synth,0.456402646,1,P001,0-back,1,1
Synth,0.374745728,1,P001,0-back,1,1
Synth,0.342973601,1,P001,0-back,1,1
Synth,0.508498146,1,P001,0-back,1,1
Synth,0.373508707,1,P001,0-back,1,1
Synth,0.448888635,1,P001,0-back,1,1
Synth,0.345476049,1,P001,0-back,1,1
Synth,0.308089131,1,P001,0-back,1,1
Synth,0.411788569,1,P001,0-back,1,1
Synth,0.336846812,0,P001,0-back,0,1
Synth,0.396583655,1,P001,0-back,1,1
Synth,0.57552539,1,P001,0-back,1,1
Synth,0.359591004,1,P001,0-back,1,1
Synth,0.336260066,1,P001,0-back,1,1
Synth,0.391138972,1,P001,0-back,1,1
Synth,0.440055632,1,P001,0-back,1,1
Synth,0.346686505,1,P001,0-back,1,1
Synth,0.440605993,1,P001,0-back,1,1
Synth,0.389536896,1,P001,0-back,1,1
Synth,0.413243205,1,P001,0-back,1,1
Synth,0.592737206,1,P001,0-back,1,1
Synth,0.511631001,1,P001,0-back,1,1
Synth,0.651718213,1,P001,0-back,1,1
Synth,0.310900976,1,P001,0-back,1,1
Synth,0.367293849,1,P001,0-back,1,1
Synth,0.33751089,1,P001,0-back,1,1
Synth,0.432399116,1,P001,0-back,1,1
Synth,0.324112684,1,P001,0-back,1,1
Synth,0.304381272,1,P001,0-back,1,1
Synth,0.399454495,1,P001,0-back,1,1
Synth,0.400276917,1,P001,0-back,1,1
Synth,0.455057884,1,P001,0-back,1,1
Synth,0.455358146,1,P001,0-back,1,1
Synth,0.451972285,1,P001,0-back,1,1
Synth,0.486514985,1,P001,0-back,1,1
Synth,0.375531924,1,P001,0-back,1,1
Synth,0.496350343,1,P001,0-back,1,1
Synth,0.395692773,1,P001,0-back,1,1
Synth,0.327199635,1,P001,0-back,1,1
Synth,0.519150062,1,P001,0-back,1,1
Synth,0.376890452,0,P001,0-back,0,1
Synth,0.395133987,1,P001,0-back,1,1
Synth,0.500997212,1,P001,0-back,1,1
Synth,0.384220584,0,P001,0-back,0,1
Synth,0.386065511,1,P001,0-back,1,1
Synth,0.669961899,1,P001,0-back,1,1
Synth,0.60676228,1,P001,0-back,1,1
Synth,0.374375554,1,P001,0-back,1,1
Synth,0.543321394,1,P001,0-back,1,1
Synth,0.435759474,1,P001,0-back,1,1
Synth,0.307397155,1,P001,0-back,1,1
Synth,0.339471188,1,P001,0-back,1,1
Synth,0.33693904,1,P001,0-back,1,1
Synth,0.360196733,0,P001,0-back,0,1
Synth,0.471684852,0,P001,0-back,0,1
Synth,0.659156601,0,P001,0-back,0,1
Synth,0.434680205,0,P001,0-back,1,0
Synth,0.533180091,1,P001,0-back,0,0
Synth,0.406209363,1,P001,0-back,0,0
Synth,0.339059273,0,P001,0-back,1,0
Synth,0.422387527,0,P001,0-back,1,0
Synth,0.371869831,0,P001,0-back,1,0
Synth,0.460826544,1,P001,0-back,0,0
Synth,0.445226932,0,P001,0-back,1,0
Synth,0.453934304,0,P001,0-back,1,0
Synth,0.399369892,0,P001,0-back,1,0
Synth,0.4306851,0,P001,0-back,1,0
Synth,0.333272852,0,P001,0-back,1,0
Synth,0.538378331,0,P001,0-back,1,0
Synth,0.418656149,0,P001,0-back,1,0
Synth,0.380324182,0,P001,0-back,1,0
Synth,0.459143953,1,P001,0-back,0,0
Synth,0.417384077,0,P001,0-back,1,0
Synth,0.356608698,0,P001,0-back,1,0
Synth,0.568923567,0,P001,0-back,1,0
Synth,0.419690659,0,P001,0-back,1,0
Synth,0.343121596,0,P001,0-back,1,0
Synth,0.406913182,0,P001,0-back,1,0
Synth,0.386968464,0,P001,0-back,1,0
Synth,0.446321032,1,P001,0-back,0,0
Synth,0.315184427,0,P001,0-back,1,0
Synth,0.380531852,0,P001,0-back,1,0
Synth,0.39828159,0,P001,0-back,1,0
Synth,0.452265242,0,P001,0-back,1,0
Synth,0.361183992,0,P001,0-back,1,0
Synth,0.335229834,0,P001,0-back,1,0
Synth,0.336676919,0,P001,0-back,1,0
Synth,0.465393005,0,P001,0-back,1,0
Synth,0.319727339,0,P001,0-back,1,0
